Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [  ],Simulation Terminal Condition
10064,80,0.5625,7.5,30,500,100000000,2.43322931109912,1.16422883225373,0.069666410465282,COMPLETE
10065,80,0.5625,7.5,30,750,10000,1.13428372832342,1.16422883225373,0.0324759674071881,COMPLETE
10066,80,0.5625,7.5,30,750,100000,2.40104265947108,1.16422883225373,0.0687448662139474,COMPLETE
10067,80,0.5625,7.5,30,750,1000000,12.5396373378449,1.16422883225373,0.359025562399405,COMPLETE
10068,80,0.5625,7.5,30,750,10000000,16.3692245301405,1.16422883225373,0.468671452342485,COMPLETE
10069,80,0.5625,7.5,30,750,100000000,2.62781656888697,1.16422883225373,0.0752376879895683,COMPLETE
1007,20,8.578125,7.5,10,250,1000000,441.331730328717,270.755967801008,0.162999816370834,COMPLETE
10070,80,0.5625,7.5,30,1000,10000,0.399102385394113,1.16422883225373,0.011426802427421,COMPLETE
10071,80,0.5625,7.5,30,1000,100000,4.13538194164239,1.16422883225373,0.118401177588575,COMPLETE
10072,80,0.5625,7.5,30,1000,1000000,14.1581171632145,1.16422883225373,0.405364672046676,COMPLETE
10073,80,0.5625,7.5,30,1000,10000000,16.881919906104,1.16422883225373,0.483350564723138,COMPLETE
10074,80,0.5625,7.5,30,1000,100000000,2.52157744667184,1.16422883225373,0.072195928521215,COMPLETE
10075,80,0.5625,7.5,40,0,10000,0.435568699883019,1.16422883225373,0.00935315910017104,COMPLETE
10076,80,0.5625,7.5,40,0,100000,1.31175614973971,1.16422883225373,0.0281679192569127,COMPLETE
10077,80,0.5625,7.5,40,0,1000000,9.71476010047409,1.16422883225373,0.208609335023685,COMPLETE
10078,80,0.5625,7.5,40,0,10000000,29.4555972115725,1.16422883225373,0.632513050603462,COMPLETE
10079,80,0.5625,7.5,40,0,100000000,5.07889795859847,1.16422883225373,0.109061419411137,COMPLETE
1008,20,8.578125,7.5,10,250,10000000,59.3916084911156,270.755967801008,0.0219354753187806,COMPLETE
10080,80,0.5625,7.5,40,250,10000,0.156134834234742,1.16422883225373,0.0033527522663327,COMPLETE
10081,80,0.5625,7.5,40,250,100000,2.21595262553331,1.16422883225373,0.0475841296002703,COMPLETE
10082,80,0.5625,7.5,40,250,1000000,9.56260430700177,1.16422883225373,0.205342026457341,COMPLETE
10083,80,0.5625,7.5,40,250,10000000,30.9762734904789,1.16422883225373,0.665167204082093,COMPLETE
10084,80,0.5625,7.5,40,250,100000000,6.44648545812015,1.16422883225373,0.13842822990479,COMPLETE
10085,80,0.5625,7.5,40,500,10000,0.238083715751973,1.16422883225373,0.00511247679915056,COMPLETE
10086,80,0.5625,7.5,40,500,100000,1.75199869460563,1.16422883225373,0.0376214418950202,COMPLETE
10087,80,0.5625,7.5,40,500,1000000,10.4464489521613,1.16422883225373,0.2243212129513,COMPLETE
10088,80,0.5625,7.5,40,500,10000000,31.5474495969596,1.16422883225373,0.677432320927186,COMPLETE
10089,80,0.5625,7.5,40,500,100000000,7.61608902879236,1.16422883225373,0.16354364403708,COMPLETE
1009,20,8.578125,7.5,10,250,100000000,6.59917351219671,270.755967801008,0.00243731414889691,COMPLETE
10090,80,0.5625,7.5,40,750,10000,0.374234385975445,1.16422883225373,0.00803610028388914,COMPLETE
10091,80,0.5625,7.5,40,750,100000,1.59731509644791,1.16422883225373,0.0342998526620365,COMPLETE
10092,80,0.5625,7.5,40,750,1000000,9.64772337078614,1.16422883225373,0.207169825714373,COMPLETE
10093,80,0.5625,7.5,40,750,10000000,31.9251660501893,1.16422883225373,0.685543193179389,COMPLETE
10094,80,0.5625,7.5,40,750,100000000,6.71263146667402,1.16422883225373,0.144143300713478,COMPLETE
10095,80,0.5625,7.5,40,1000,10000,0.273374430840361,1.16422883225373,0.00587028991352067,COMPLETE
10096,80,0.5625,7.5,40,1000,100000,4.5627133507069,1.16422883225373,0.0979771593071257,COMPLETE
10097,80,0.5625,7.5,40,1000,1000000,9.09924874519534,1.16422883225373,0.195392187796554,COMPLETE
10098,80,0.5625,7.5,40,1000,10000000,29.5771022318994,1.16422883225373,0.63512218157842,COMPLETE
10099,80,0.5625,7.5,40,1000,100000000,6.75000129790913,1.16422883225373,0.144945759607293,COMPLETE
101,20,0.25,5,50,0,100000,0.122762826306344,0.153314084905841,0.0160145529201364,COMPLETE
1010,20,8.578125,7.5,10,500,10000,54.9916216240189,270.755967801008,0.0203104005686903,COMPLETE
10100,80,0.5625,7.5,50,0,10000,0.1783478461564,1.16422883225373,0.00306379366694007,COMPLETE
10101,80,0.5625,7.5,50,0,100000,1.17375613519427,1.16422883225373,0.0201636671876971,COMPLETE
10102,80,0.5625,7.5,50,0,1000000,5.73090602569947,1.16422883225373,0.0984498213225919,COMPLETE
10103,80,0.5625,7.5,50,0,10000000,33.5470529206272,1.16422883225373,0.576296549118893,COMPLETE
10104,80,0.5625,7.5,50,0,100000000,10.7700893824954,1.16422883225373,0.185016709501114,COMPLETE
10105,80,0.5625,7.5,50,250,10000,0.17048476854708,1.16422883225373,0.00292871579579512,COMPLETE
10106,80,0.5625,7.5,50,250,100000,1.28024076923531,1.16422883225373,0.0219929404558209,COMPLETE
10107,80,0.5625,7.5,50,250,1000000,4.83434791599265,1.16422883225373,0.0830480706552208,COMPLETE
10108,80,0.5625,7.5,50,250,10000000,41.0939794145137,1.16422883225373,0.705943338217513,COMPLETE
10109,80,0.5625,7.5,50,250,100000000,14.2769874412675,1.16422883225373,0.245260846420199,COMPLETE
1011,20,8.578125,7.5,10,500,100000,315.093075934215,270.755967801008,0.116375302266945,COMPLETE
10110,80,0.5625,7.5,50,500,10000,0.176180901997724,1.16422883225373,0.00302656826762606,COMPLETE
10111,80,0.5625,7.5,50,500,100000,1.19632746759019,1.16422883225373,0.0205514145406333,COMPLETE
10112,80,0.5625,7.5,50,500,1000000,5.73520194176252,1.16422883225373,0.0985236198052275,COMPLETE
10113,80,0.5625,7.5,50,500,10000000,30.2386182133155,1.16422883225373,0.519461765171701,COMPLETE
10114,80,0.5625,7.5,50,500,100000000,10.6842305887288,1.16422883225373,0.183541762456546,COMPLETE
10115,80,0.5625,7.5,50,750,10000,0.15912786974345,1.16422883225373,0.0027336184319608,COMPLETE
10116,80,0.5625,7.5,50,750,100000,1.36931741517646,1.16422883225373,0.023523166189343,COMPLETE
10117,80,0.5625,7.5,50,750,1000000,5.97061720122681,1.16422883225373,0.102567760492047,COMPLETE
10118,80,0.5625,7.5,50,750,10000000,32.5035745685517,1.16422883225373,0.558370891839723,COMPLETE
10119,80,0.5625,7.5,50,750,100000000,10.2254467881008,1.16422883225373,0.175660428685764,COMPLETE
1012,20,8.578125,7.5,10,500,1000000,486.821111167458,270.755967801008,0.17980069474415,COMPLETE
10120,80,0.5625,7.5,50,1000,10000,0.179879159281613,1.16422883225373,0.00309009971748253,COMPLETE
10121,80,0.5625,7.5,50,1000,100000,0.946345882108436,1.16422883225373,0.0162570425313465,COMPLETE
10122,80,0.5625,7.5,50,1000,1000000,4.97866092367216,1.16422883225373,0.0855271882252633,COMPLETE
10123,80,0.5625,7.5,50,1000,10000000,31.6059309549037,1.16422883225373,0.542950493567842,COMPLETE
10124,80,0.5625,7.5,50,1000,100000000,11.6360716071182,1.16422883225373,0.199893204578913,COMPLETE
10125,80,3.234375,7.5,10,0,10000,9.84941596387898,38.4923157663889,0.0255880057299109,COMPLETE
10126,80,3.234375,7.5,10,0,100000,62.6233365482383,38.4923157663889,0.162690488481652,COMPLETE
10127,80,3.234375,7.5,10,0,1000000,84.9676107553379,38.4923157663889,0.220739150304723,COMPLETE
10128,80,3.234375,7.5,10,0,10000000,16.3651653561833,38.4923157663889,0.0425154086740429,COMPLETE
10129,80,3.234375,7.5,10,0,100000000,1.05401727543457,38.4923157663889,0.00273825373830826,COMPLETE
1013,20,8.578125,7.5,10,500,10000000,63.3434236389832,270.755967801008,0.0233950239964932,COMPLETE
10130,80,3.234375,7.5,10,250,10000,14.0068479971248,38.4923157663889,0.0363886862046254,COMPLETE
10131,80,3.234375,7.5,10,250,100000,60.1262357066934,38.4923157663889,0.156203217472291,COMPLETE
10132,80,3.234375,7.5,10,250,1000000,73.6811563997474,38.4923157663889,0.19141783218999,COMPLETE
10133,80,3.234375,7.5,10,250,10000000,13.5223346669595,38.4923157663889,0.035129958792365,COMPLETE
10134,80,3.234375,7.5,10,250,100000000,1.07918864495944,38.4923157663889,0.00280364697075922,COMPLETE
10135,80,3.234375,7.5,10,500,10000,14.1155907312705,38.4923157663889,0.0366711912500626,COMPLETE
10136,80,3.234375,7.5,10,500,100000,59.6072615146381,38.4923157663889,0.154854963459191,COMPLETE
10137,80,3.234375,7.5,10,500,1000000,91.2118922421156,38.4923157663889,0.236961301044301,COMPLETE
10138,80,3.234375,7.5,10,500,10000000,12.6948092539777,38.4923157663889,0.032980113046518,COMPLETE
10139,80,3.234375,7.5,10,500,100000000,1.19898656372826,38.4923157663889,0.00311487251378936,COMPLETE
1014,20,8.578125,7.5,10,500,100000000,6.31524547661855,270.755967801008,0.00233244922647834,COMPLETE
10140,80,3.234375,7.5,10,750,10000,13.1832825058711,38.4923157663889,0.0342491280230603,COMPLETE
10141,80,3.234375,7.5,10,750,100000,60.5996286262143,38.4923157663889,0.1574330549349,COMPLETE
10142,80,3.234375,7.5,10,750,1000000,94.9282506466702,38.4923157663889,0.246616107024562,COMPLETE
10143,80,3.234375,7.5,10,750,10000000,13.5843400922968,38.4923157663889,0.0352910439962629,COMPLETE
10144,80,3.234375,7.5,10,750,100000000,1.34510659255772,38.4923157663889,0.00349448082240937,COMPLETE
10145,80,3.234375,7.5,10,1000,10000,11.869664992818,38.4923157663889,0.0308364533452739,COMPLETE
10146,80,3.234375,7.5,10,1000,100000,61.479294070782,38.4923157663889,0.159718356369884,COMPLETE
10147,80,3.234375,7.5,10,1000,1000000,90.7639855900102,38.4923157663889,0.235797674894022,COMPLETE
10148,80,3.234375,7.5,10,1000,10000000,12.4639252907504,38.4923157663889,0.0323802947227035,COMPLETE
10149,80,3.234375,7.5,10,1000,100000000,1.39419268440982,38.4923157663889,0.00362200261701898,COMPLETE
1015,20,8.578125,7.5,10,750,10000,59.0870039146409,270.755967801008,0.0218229737998118,COMPLETE
10150,80,3.234375,7.5,20,0,10000,15.7858030509441,38.4923157663889,0.0205051355532214,COMPLETE
10151,80,3.234375,7.5,20,0,100000,81.4794166781117,38.4923157663889,0.105838548624371,COMPLETE
10152,80,3.234375,7.5,20,0,1000000,389.460166324698,38.4923157663889,0.50589339530563,COMPLETE
10153,80,3.234375,7.5,20,0,10000000,195.914164102434,38.4923157663889,0.254484772092491,COMPLETE
10154,80,3.234375,7.5,20,0,100000000,18.1106546904575,38.4923157663889,0.0235250261381669,COMPLETE
10155,80,3.234375,7.5,20,250,10000,12.0409794678193,38.4923157663889,0.0156407574188267,COMPLETE
10156,80,3.234375,7.5,20,250,100000,97.3768548761964,38.4923157663889,0.126488693830711,COMPLETE
10157,80,3.234375,7.5,20,250,1000000,323.769032157348,38.4923157663889,0.420563202954991,COMPLETE
10158,80,3.234375,7.5,20,250,10000000,173.568981068876,38.4923157663889,0.225459260651232,COMPLETE
10159,80,3.234375,7.5,20,250,100000000,15.7796437350704,38.4923157663889,0.0204971348448318,COMPLETE
1016,20,8.578125,7.5,10,750,100000,331.240229938155,270.755967801008,0.122339031943924,COMPLETE
10160,80,3.234375,7.5,20,500,10000,14.8265070474449,38.4923157663889,0.0192590478803971,COMPLETE
10161,80,3.234375,7.5,20,500,100000,79.5355577492179,38.4923157663889,0.103313552543736,COMPLETE
10162,80,3.234375,7.5,20,500,1000000,390.410660824536,38.4923157663889,0.507128050172339,COMPLETE
10163,80,3.234375,7.5,20,500,10000000,161.169683559259,38.4923157663889,0.20935306222858,COMPLETE
10164,80,3.234375,7.5,20,500,100000000,21.2464341640974,38.4923157663889,0.0275982799957305,COMPLETE
10165,80,3.234375,7.5,20,750,10000,6.40832075428007,38.4923157663889,0.00832415590837971,COMPLETE
10166,80,3.234375,7.5,20,750,100000,82.379284209689,38.4923157663889,0.107007441056095,COMPLETE
10167,80,3.234375,7.5,20,750,1000000,347.820765472654,38.4923157663889,0.451805455903965,COMPLETE
10168,80,3.234375,7.5,20,750,10000000,193.563506491488,38.4923157663889,0.251431360568472,COMPLETE
10169,80,3.234375,7.5,20,750,100000000,21.7848529401844,38.4923157663889,0.028297664750021,COMPLETE
1017,20,8.578125,7.5,10,750,1000000,444.250596492534,270.755967801008,0.164077859520731,COMPLETE
10170,80,3.234375,7.5,20,1000,10000,13.5301989365124,38.4923157663889,0.0175751947721561,COMPLETE
10171,80,3.234375,7.5,20,1000,100000,68.1529677770844,38.4923157663889,0.0885280171121776,COMPLETE
10172,80,3.234375,7.5,20,1000,1000000,285.380987311269,38.4923157663889,0.370698646767909,COMPLETE
10173,80,3.234375,7.5,20,1000,10000000,192.350063066483,38.4923157663889,0.249855145418974,COMPLETE
10174,80,3.234375,7.5,20,1000,100000000,14.1606523558118,38.4923157663889,0.0183941288980289,COMPLETE
10175,80,3.234375,7.5,30,0,10000,11.3484252728793,38.4923157663889,0.00982743788981438,COMPLETE
10176,80,3.234375,7.5,30,0,100000,85.9384562563919,38.4923157663889,0.0744204434446562,COMPLETE
10177,80,3.234375,7.5,30,0,1000000,416.508709580319,38.4923157663889,0.360685590779662,COMPLETE
10178,80,3.234375,7.5,30,0,10000000,633.142375636438,38.4923157663889,0.548284649399462,COMPLETE
10179,80,3.234375,7.5,30,0,100000000,73.2428175880208,38.4923157663889,0.0634263541780943,COMPLETE
1018,20,8.578125,7.5,10,750,10000000,59.1548020110048,270.755967801008,0.0218480140960293,COMPLETE
10180,80,3.234375,7.5,30,250,10000,8.16005153348442,38.4923157663889,0.00706639006687987,COMPLETE
10181,80,3.234375,7.5,30,250,100000,72.6621667431878,38.4923157663889,0.0629235258141536,COMPLETE
10182,80,3.234375,7.5,30,250,1000000,386.556081794625,38.4923157663889,0.334747402694299,COMPLETE
10183,80,3.234375,7.5,30,250,10000000,713.971392749025,38.4923157663889,0.618280452893629,COMPLETE
10184,80,3.234375,7.5,30,250,100000000,74.1855005932618,38.4923157663889,0.0642426928736426,COMPLETE
10185,80,3.234375,7.5,30,500,10000,14.7482145884258,38.4923157663889,0.0127715660427164,COMPLETE
10186,80,3.234375,7.5,30,500,100000,66.0047861638209,38.4923157663889,0.0571584092821765,COMPLETE
10187,80,3.234375,7.5,30,500,1000000,450.823687259807,38.4923157663889,0.390401459169037,COMPLETE
10188,80,3.234375,7.5,30,500,10000000,627.148379353538,38.4923157663889,0.54309400622514,COMPLETE
10189,80,3.234375,7.5,30,500,100000000,75.9823764792872,38.4923157663889,0.065798740143727,COMPLETE
1019,20,8.578125,7.5,10,750,100000000,6.96847025449748,270.755967801008,0.00257370883127458,COMPLETE
10190,80,3.234375,7.5,30,750,10000,8.95982744409259,38.4923157663889,0.00775897497608792,COMPLETE
10191,80,3.234375,7.5,30,750,100000,76.3002461304452,38.4923157663889,0.066074006903537,COMPLETE
10192,80,3.234375,7.5,30,750,1000000,364.331135387526,38.4923157663889,0.31550118349046,COMPLETE
10193,80,3.234375,7.5,30,750,10000000,557.126481944632,38.4923157663889,0.482456884230998,COMPLETE
10194,80,3.234375,7.5,30,750,100000000,106.406120845486,38.4923157663889,0.0921449028002265,COMPLETE
10195,80,3.234375,7.5,30,1000,10000,7.82971670166827,38.4923157663889,0.00678032878838041,COMPLETE
10196,80,3.234375,7.5,30,1000,100000,78.5400369825554,38.4923157663889,0.0680136068882054,COMPLETE
10197,80,3.234375,7.5,30,1000,1000000,391.67203955154,38.4923157663889,0.339177687592341,COMPLETE
10198,80,3.234375,7.5,30,1000,10000000,577.567789386513,38.4923157663889,0.500158518990119,COMPLETE
10199,80,3.234375,7.5,30,1000,100000000,92.3393203824885,38.4923157663889,0.0799634234729678,COMPLETE
102,20,0.25,5,50,0,1000000,0.720553173351013,0.153314084905841,0.0939969962699184,COMPLETE
1020,20,8.578125,7.5,10,1000,10000,46.442670273944,270.755967801008,0.0171529627402625,COMPLETE
10200,80,3.234375,7.5,40,0,10000,3.50763362552427,38.4923157663889,0.00227813886725614,COMPLETE
10201,80,3.234375,7.5,40,0,100000,39.7048536254991,38.4923157663889,0.0257875194275587,COMPLETE
10202,80,3.234375,7.5,40,0,1000000,281.503098555495,38.4923157663889,0.182830711111243,COMPLETE
10203,80,3.234375,7.5,40,0,10000000,1155.36051004513,38.4923157663889,0.75038386691064,COMPLETE
10204,80,3.234375,7.5,40,0,100000000,203.210568058879,38.4923157663889,0.131981256526738,COMPLETE
10205,80,3.234375,7.5,40,250,10000,2.70444610007117,38.4923157663889,0.00175648440878729,COMPLETE
10206,80,3.234375,7.5,40,250,100000,42.7427510112466,38.4923157663889,0.0277605738705445,COMPLETE
10207,80,3.234375,7.5,40,250,1000000,293.923651489233,38.4923157663889,0.190897615301366,COMPLETE
10208,80,3.234375,7.5,40,250,10000000,1007.88396443669,38.4923157663889,0.654600758858967,COMPLETE
10209,80,3.234375,7.5,40,250,100000000,227.342116193287,38.4923157663889,0.147654221152238,COMPLETE
1021,20,8.578125,7.5,10,1000,100000,360.098744932731,270.755967801008,0.132997528312057,COMPLETE
10210,80,3.234375,7.5,40,500,10000,4.2249401753525,38.4923157663889,0.00274401532567811,COMPLETE
10211,80,3.234375,7.5,40,500,100000,36.3593153605782,38.4923157663889,0.0236146583004021,COMPLETE
10212,80,3.234375,7.5,40,500,1000000,306.924222522502,38.4923157663889,0.19934122980885,COMPLETE
10213,80,3.234375,7.5,40,500,10000000,1096.67692894405,38.4923157663889,0.712270038258949,COMPLETE
10214,80,3.234375,7.5,40,500,100000000,204.604220738994,38.4923157663889,0.132886406458852,COMPLETE
10215,80,3.234375,7.5,40,750,10000,4.50343681231733,38.4923157663889,0.00292489339927534,COMPLETE
10216,80,3.234375,7.5,40,750,100000,41.4721410279697,38.4923157663889,0.0269353377435548,COMPLETE
10217,80,3.234375,7.5,40,750,1000000,306.624211088524,38.4923157663889,0.199146378298877,COMPLETE
10218,80,3.234375,7.5,40,750,10000000,915.839218527094,38.4923157663889,0.594819511565212,COMPLETE
10219,80,3.234375,7.5,40,750,100000000,207.205172832464,38.4923157663889,0.134575673551313,COMPLETE
1022,20,8.578125,7.5,10,1000,1000000,477.537626534367,270.755967801008,0.176371967130687,COMPLETE
10220,80,3.234375,7.5,40,1000,10000,4.8594734654277,38.4923157663889,0.00315613218422606,COMPLETE
10221,80,3.234375,7.5,40,1000,100000,49.6628290134078,38.4923157663889,0.0322550280650904,COMPLETE
10222,80,3.234375,7.5,40,1000,1000000,289.864777600596,38.4923157663889,0.188261456753988,COMPLETE
10223,80,3.234375,7.5,40,1000,10000000,883.560061571016,38.4923157663889,0.573854835685498,COMPLETE
10224,80,3.234375,7.5,40,1000,100000000,224.501039051412,38.4923157663889,0.145808997576241,COMPLETE
10225,80,3.234375,7.5,50,0,10000,2.24028256162232,38.4923157663889,0.00116401547530612,COMPLETE
10226,80,3.234375,7.5,50,0,100000,20.1042399195659,38.4923157663889,0.0104458458886076,COMPLETE
10227,80,3.234375,7.5,50,0,1000000,187.276175460182,38.4923157663889,0.0973057462153056,COMPLETE
10228,80,3.234375,7.5,50,0,10000000,937.734216977574,38.4923157663889,0.487231905021622,COMPLETE
10229,80,3.234375,7.5,50,0,100000000,484.699241940269,38.4923157663889,0.25184207927729,COMPLETE
1023,20,8.578125,7.5,10,1000,10000000,56.909568286021,270.755967801008,0.0210187678403627,COMPLETE
10230,80,3.234375,7.5,50,250,10000,1.83085136296526,38.4923157663889,0.00095128148385603,COMPLETE
10231,80,3.234375,7.5,50,250,100000,20.1011192272732,38.4923157663889,0.0104442244261258,COMPLETE
10232,80,3.234375,7.5,50,250,1000000,176.911643581195,38.4923157663889,0.091920498966535,COMPLETE
10233,80,3.234375,7.5,50,250,10000000,881.48022494474,38.4923157663889,0.45800321824983,COMPLETE
10234,80,3.234375,7.5,50,250,100000000,407.448397785065,38.4923157663889,0.211703759398568,COMPLETE
10235,80,3.234375,7.5,50,500,10000,2.12839232508237,38.4923157663889,0.00110587907363103,COMPLETE
10236,80,3.234375,7.5,50,500,100000,19.3950875098799,38.4923157663889,0.0100773814844445,COMPLETE
10237,80,3.234375,7.5,50,500,1000000,185.129410673941,38.4923157663889,0.0961903211007086,COMPLETE
10238,80,3.234375,7.5,50,500,10000000,1364.41039195833,38.4923157663889,0.708926114104944,COMPLETE
10239,80,3.234375,7.5,50,500,100000000,319.55969699094,38.4923157663889,0.16603817703791,COMPLETE
1024,20,8.578125,7.5,10,1000,100000000,7.17670883565971,270.755967801008,0.00265061889270498,COMPLETE
10240,80,3.234375,7.5,50,750,10000,1.75373991948386,38.4923157663889,0.000911215594368166,COMPLETE
10241,80,3.234375,7.5,50,750,100000,24.9885292682402,38.4923157663889,0.0129836455774168,COMPLETE
10242,80,3.234375,7.5,50,750,1000000,171.52192968232,38.4923157663889,0.0891200886552487,COMPLETE
10243,80,3.234375,7.5,50,750,10000000,879.032779547785,38.4923157663889,0.45673156423358,COMPLETE
10244,80,3.234375,7.5,50,750,100000000,371.706976187061,38.4923157663889,0.193133080609108,COMPLETE
10245,80,3.234375,7.5,50,1000,10000,1.94457409980374,38.4923157663889,0.00101037002377587,COMPLETE
10246,80,3.234375,7.5,50,1000,100000,21.4786168992096,38.4923157663889,0.0111599504844365,COMPLETE
10247,80,3.234375,7.5,50,1000,1000000,184.202158298458,38.4923157663889,0.0957085353951613,COMPLETE
10248,80,3.234375,7.5,50,1000,10000000,1006.45940799008,38.4923157663889,0.522940430031967,COMPLETE
10249,80,3.234375,7.5,50,1000,100000000,393.145924481118,38.4923157663889,0.204272419912137,COMPLETE
1025,20,8.578125,7.5,20,0,10000,44.4138204723214,270.755967801008,0.00820181745817757,COMPLETE
10250,80,5.90625,7.5,10,0,10000,33.5541838360393,128.356228755974,0.0261414534855425,COMPLETE
10251,80,5.90625,7.5,10,0,100000,189.53516347283,128.356228755974,0.14766339375175,COMPLETE
10252,80,5.90625,7.5,10,0,1000000,242.994323459106,128.356228755974,0.189312451615479,COMPLETE
10253,80,5.90625,7.5,10,0,10000000,41.0696980724842,128.356228755974,0.0319966537428928,COMPLETE
10254,80,5.90625,7.5,10,0,100000000,3.75833575801462,128.356228755974,0.00292805093639814,COMPLETE
10255,80,5.90625,7.5,10,250,10000,33.7640290703629,128.356228755974,0.0263049400855754,COMPLETE
10256,80,5.90625,7.5,10,250,100000,195.040510170981,128.356228755974,0.151952509092321,COMPLETE
10257,80,5.90625,7.5,10,250,1000000,270.770817511303,128.356228755974,0.210952612222725,COMPLETE
10258,80,5.90625,7.5,10,250,10000000,39.5693736966032,128.356228755974,0.0308277783478908,COMPLETE
10259,80,5.90625,7.5,10,250,100000000,3.80780476509834,128.356228755974,0.00296659133881037,COMPLETE
1026,20,8.578125,7.5,20,0,100000,369.649007135246,270.755967801008,0.0682623932793458,COMPLETE
10260,80,5.90625,7.5,10,500,10000,24.1563991356592,128.356228755974,0.0188198105925849,COMPLETE
10261,80,5.90625,7.5,10,500,100000,181.80340792007,128.356228755974,0.141639723823383,COMPLETE
10262,80,5.90625,7.5,10,500,1000000,184.545987690759,128.356228755974,0.143776417770587,COMPLETE
10263,80,5.90625,7.5,10,500,10000000,37.0378386559249,128.356228755974,0.0288555055059618,COMPLETE
10264,80,5.90625,7.5,10,500,100000000,5.62410717453711,128.356228755974,0.00438163946467255,COMPLETE
10265,80,5.90625,7.5,10,750,10000,32.39328122117,128.356228755974,0.0252370154024664,COMPLETE
10266,80,5.90625,7.5,10,750,100000,191.04128011917,128.356228755974,0.148836781799168,COMPLETE
10267,80,5.90625,7.5,10,750,1000000,250.337414640164,128.356228755974,0.195033320210815,COMPLETE
10268,80,5.90625,7.5,10,750,10000000,43.730459301445,128.356228755974,0.0340696043544438,COMPLETE
10269,80,5.90625,7.5,10,750,100000000,3.89172715522553,128.356228755974,0.00303197374443304,COMPLETE
1027,20,8.578125,7.5,20,0,1000000,1419.95754998983,270.755967801008,0.262220914560493,COMPLETE
10270,80,5.90625,7.5,10,1000,10000,23.5739383840156,128.356228755974,0.0183660260296628,COMPLETE
10271,80,5.90625,7.5,10,1000,100000,190.683033071066,128.356228755974,0.148557678048944,COMPLETE
10272,80,5.90625,7.5,10,1000,1000000,226.857332608391,128.356228755974,0.176740415955726,COMPLETE
10273,80,5.90625,7.5,10,1000,10000000,39.158767963739,128.356228755974,0.0305078829000082,COMPLETE
10274,80,5.90625,7.5,10,1000,100000000,3.87243733836724,128.356228755974,0.00301694539945497,COMPLETE
10275,80,5.90625,7.5,20,0,10000,28.0336353670179,128.356228755974,0.0109202473610823,COMPLETE
10276,80,5.90625,7.5,20,0,100000,245.120130360779,128.356228755974,0.0954843145270313,COMPLETE
10277,80,5.90625,7.5,20,0,1000000,943.951081520614,128.356228755974,0.367707547451874,COMPLETE
10278,80,5.90625,7.5,20,0,10000000,478.288240110804,128.356228755974,0.186312828269561,COMPLETE
10279,80,5.90625,7.5,20,0,100000000,49.0870629383992,128.356228755974,0.0191214183425885,COMPLETE
1028,20,8.578125,7.5,20,0,10000000,708.366421465383,270.755967801008,0.130812706958688,COMPLETE
10280,80,5.90625,7.5,20,250,10000,33.2418210589099,128.356228755974,0.0129490486675595,COMPLETE
10281,80,5.90625,7.5,20,250,100000,235.12695418228,128.356228755974,0.0915915637523503,COMPLETE
10282,80,5.90625,7.5,20,250,1000000,1106.10509472801,128.356228755974,0.430873166595951,COMPLETE
10283,80,5.90625,7.5,20,250,10000000,556.813110915523,128.356228755974,0.216901476582845,COMPLETE
10284,80,5.90625,7.5,20,250,100000000,61.7642928360603,128.356228755974,0.0240597178004834,COMPLETE
10285,80,5.90625,7.5,20,500,10000,27.3207115082332,128.356228755974,0.0106425343643332,COMPLETE
10286,80,5.90625,7.5,20,500,100000,254.822277936006,128.356228755974,0.099263697759641,COMPLETE
10287,80,5.90625,7.5,20,500,1000000,779.096194366055,128.356228755974,0.303489827457943,COMPLETE
10288,80,5.90625,7.5,20,500,10000000,531.939392215457,128.356228755974,0.207212145982709,COMPLETE
10289,80,5.90625,7.5,20,500,100000000,57.6980884624092,128.356228755974,0.0224757649167548,COMPLETE
1029,20,8.578125,7.5,20,0,100000000,85.5858002972198,270.755967801008,0.0158049702454058,COMPLETE
10290,80,5.90625,7.5,20,750,10000,24.2699105087811,128.356228755974,0.009454122617969,COMPLETE
10291,80,5.90625,7.5,20,750,100000,250.501627476368,128.356228755974,0.0975806277203006,COMPLETE
10292,80,5.90625,7.5,20,750,1000000,1092.26823363587,128.356228755974,0.425483143366751,COMPLETE
10293,80,5.90625,7.5,20,750,10000000,477.484115307783,128.356228755974,0.185999588775531,COMPLETE
10294,80,5.90625,7.5,20,750,100000000,62.6867995843064,128.356228755974,0.024419071903197,COMPLETE
10295,80,5.90625,7.5,20,1000,10000,31.5877677815024,128.356228755974,0.012304727276444,COMPLETE
10296,80,5.90625,7.5,20,1000,100000,247.382734398305,128.356228755974,0.096365691324813,COMPLETE
10297,80,5.90625,7.5,20,1000,1000000,1000.87477361729,128.356228755974,0.389881653316613,COMPLETE
10298,80,5.90625,7.5,20,1000,10000000,483.239024330743,128.356228755974,0.188241361176738,COMPLETE
10299,80,5.90625,7.5,20,1000,100000000,55.675524832455,128.356228755974,0.0216878936737474,COMPLETE
103,20,0.25,5,50,0,10000000,0.953431111449139,0.153314084905841,0.124376193098592,COMPLETE
1030,20,8.578125,7.5,20,250,10000,37.9075168724287,270.755967801008,0.00700031049736433,COMPLETE
