Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport (deep water) [kW/m],Hydrodynamic Efficiency (deep water) [ ],Simulation Terminal Condition
16682,50,0.390625,6.25,35,125,500000,5.44179130799518,0.467877456377688,0.332308705062926,COMPLETE
16683,50,0.390625,6.25,35,125,5000000,11.148509950294,0.467877456377688,0.680795476210243,COMPLETE
16684,50,0.390625,6.25,35,125,50000000,2.9467907332926,0.467877456377688,0.179948872944313,COMPLETE
16685,50,0.390625,6.25,35,375,50000,2.35162709114202,0.467877456377688,0.143604579672167,COMPLETE
16686,50,0.390625,6.25,35,375,500000,5.40986774968183,0.467877456377688,0.330359259425692,COMPLETE
16687,50,0.390625,6.25,35,375,5000000,12.8145759211258,0.467877456377688,0.782535545606711,COMPLETE
16688,50,0.390625,6.25,35,375,50000000,1.9608028351957,0.467877456377688,0.119738485761162,COMPLETE
16689,50,0.390625,6.25,35,625,50000,0.843933141159881,0.467877456377688,0.0515356641638371,COMPLETE
1669,20,15.25,10,20,750,100000000,154.898801676672,1140.96341986927,0.00678807045778996,COMPLETE
16690,50,0.390625,6.25,35,625,500000,5.06141875703141,0.467877456377688,0.309080855500496,COMPLETE
16691,50,0.390625,6.25,35,625,5000000,12.1203843439794,0.467877456377688,0.740144007414465,COMPLETE
16692,50,0.390625,6.25,35,625,50000000,2.11132260984812,0.467877456377688,0.12893013398325,COMPLETE
16693,50,0.390625,6.25,35,875,50000,0.877446662316384,0.467877456377688,0.0535822025529984,COMPLETE
16694,50,0.390625,6.25,35,875,500000,4.84118909887384,0.467877456377688,0.295632299983259,COMPLETE
16695,50,0.390625,6.25,35,875,5000000,11.3977518178812,0.467877456377688,0.696015692785561,COMPLETE
16696,50,0.390625,6.25,35,875,50000000,2.35556741355231,0.467877456377688,0.143845199601081,COMPLETE
16697,50,0.390625,6.25,45,125,50000,0.854012616783289,0.467877456377688,0.0405620272831011,COMPLETE
16698,50,0.390625,6.25,45,125,500000,2.17785290825532,0.467877456377688,0.103438904001169,COMPLETE
16699,50,0.390625,6.25,45,125,5000000,8.09700446520545,0.467877456377688,0.384573845367903,COMPLETE
167,20,1.4375,5,20,750,1000000,51.6012097509852,5.06894693219936,0.508993390946746,COMPLETE
1670,20,15.25,10,20,1000,10000,72.8413888249531,1140.96341986927,0.00319210009525543,COMPLETE
16700,50,0.390625,6.25,45,125,50000000,5.73283679816367,0.467877456377688,0.272285769609055,COMPLETE
16701,50,0.390625,6.25,45,375,50000,0.638255394765273,0.467877456377688,0.030314461668691,COMPLETE
16702,50,0.390625,6.25,45,375,500000,2.15881205471642,0.467877456377688,0.102534543098812,COMPLETE
16703,50,0.390625,6.25,45,375,5000000,9.20292180758981,0.467877456377688,0.437100293494175,COMPLETE
16704,50,0.390625,6.25,45,375,50000000,2.82490454584745,0.467877456377688,0.134171150412755,COMPLETE
16705,50,0.390625,6.25,45,625,50000,0.448817776471996,0.467877456377688,0.0213169671461862,COMPLETE
16706,50,0.390625,6.25,45,625,500000,2.28054026508366,0.467877456377688,0.108316123947859,COMPLETE
16707,50,0.390625,6.25,45,625,5000000,8.76562076340461,0.467877456377688,0.416330322961445,COMPLETE
16708,50,0.390625,6.25,45,625,50000000,3.92671792851344,0.467877456377688,0.186502677617726,COMPLETE
16709,50,0.390625,6.25,45,875,50000,0.4305127321947,0.467877456377688,0.0204475541061416,COMPLETE
1671,20,15.25,10,20,1000,100000,695.346253790942,1140.96341986927,0.0304718907583652,COMPLETE
16710,50,0.390625,6.25,45,875,500000,2.54365563717485,0.467877456377688,0.120813003609385,COMPLETE
16711,50,0.390625,6.25,45,875,5000000,8.28647291990493,0.467877456377688,0.393572804490726,COMPLETE
16712,50,0.390625,6.25,45,875,50000000,3.6645494101084,0.467877456377688,0.174050769545959,COMPLETE
16713,50,2.86458333333333,6.25,15,125,50000,55.130463257998,25.1614098763112,0.14607147354887,COMPLETE
16714,50,2.86458333333333,6.25,15,125,500000,158.70362459791,25.1614098763112,0.420494785144042,COMPLETE
16715,50,2.86458333333333,6.25,15,125,5000000,84.2496827311364,25.1614098763112,0.223224594449177,COMPLETE
16716,50,2.86458333333333,6.25,15,125,50000000,5.9534315879934,25.1614098763112,0.0157739745566971,COMPLETE
16717,50,2.86458333333333,6.25,15,375,50000,36.7908537797919,25.1614098763112,0.0974795767556982,COMPLETE
16718,50,2.86458333333333,6.25,15,375,500000,149.359931812943,25.1614098763112,0.395738109926189,COMPLETE
16719,50,2.86458333333333,6.25,15,375,5000000,37.367011820217,25.1614098763112,0.0990061420879732,COMPLETE
1672,20,15.25,10,20,1000,1000000,4041.62148988408,1140.96341986927,0.177114420125194,COMPLETE
16720,50,2.86458333333333,6.25,15,375,50000000,6.3595169087911,25.1614098763112,0.0168499220037173,COMPLETE
16721,50,2.86458333333333,6.25,15,625,50000,39.3984762974349,25.1614098763112,0.104388629230531,COMPLETE
16722,50,2.86458333333333,6.25,15,625,500000,141.503649915145,25.1614098763112,0.374922419188088,COMPLETE
16723,50,2.86458333333333,6.25,15,625,5000000,87.4925029399898,25.1614098763112,0.231816641356974,COMPLETE
16724,50,2.86458333333333,6.25,15,625,50000000,5.98401006476472,25.1614098763112,0.0158549940674522,COMPLETE
16725,50,2.86458333333333,6.25,15,875,50000,54.7423280807666,25.1614098763112,0.145043086085318,COMPLETE
16726,50,2.86458333333333,6.25,15,875,500000,117.246394227615,25.1614098763112,0.310651363348283,COMPLETE
16727,50,2.86458333333333,6.25,15,875,5000000,52.2547907697923,25.1614098763112,0.138452206577896,COMPLETE
16728,50,2.86458333333333,6.25,15,875,50000000,5.45117579051942,25.1614098763112,0.0144432176557047,COMPLETE
16729,50,2.86458333333333,6.25,25,125,50000,56.3446727419327,25.1614098763112,0.0895731567013337,COMPLETE
1673,20,15.25,10,20,1000,10000000,1783.1602248027,1140.96341986927,0.0781427429552042,COMPLETE
16730,50,2.86458333333333,6.25,25,125,500000,239.838469587172,25.1614098763112,0.381279857951002,COMPLETE
16731,50,2.86458333333333,6.25,25,125,5000000,375.806341296018,25.1614098763112,0.597432883361325,COMPLETE
16732,50,2.86458333333333,6.25,25,125,50000000,50.3840261087322,25.1614098763112,0.0800973019499475,COMPLETE
16733,50,2.86458333333333,6.25,25,375,50000,45.9538493082236,25.1614098763112,0.0730544902437887,COMPLETE
16734,50,2.86458333333333,6.25,25,375,500000,210.4733036807,25.1614098763112,0.334596995502792,COMPLETE
16735,50,2.86458333333333,6.25,25,375,5000000,230.223412232915,25.1614098763112,0.365994454785562,COMPLETE
16736,50,2.86458333333333,6.25,25,375,50000000,40.6360814763081,25.1614098763112,0.0646006430896638,COMPLETE
16737,50,2.86458333333333,6.25,25,625,50000,48.3659049768844,25.1614098763112,0.0768890220613903,COMPLETE
16738,50,2.86458333333333,6.25,25,625,500000,237.969585713661,25.1614098763112,0.378308825909955,COMPLETE
16739,50,2.86458333333333,6.25,25,625,5000000,367.414318294674,25.1614098763112,0.584091781980127,COMPLETE
1674,20,15.25,10,20,1000,100000000,182.790612016985,1140.96341986927,0.00801036250741188,COMPLETE
16740,50,2.86458333333333,6.25,25,625,50000000,28.071476213606,25.1614098763112,0.0446262373239022,COMPLETE
16741,50,2.86458333333333,6.25,25,875,50000,45.6294456661173,25.1614098763112,0.0725387740836832,COMPLETE
16742,50,2.86458333333333,6.25,25,875,500000,247.012334213343,25.1614098763112,0.392684409065485,COMPLETE
16743,50,2.86458333333333,6.25,25,875,5000000,293.905187682416,25.1614098763112,0.467231668061845,COMPLETE
16744,50,2.86458333333333,6.25,25,875,50000000,36.4131140546174,25.1614098763112,0.0578872396000344,COMPLETE
16745,50,2.86458333333333,6.25,35,125,50000,28.178145262981,25.1614098763112,0.0319970092540232,COMPLETE
16746,50,2.86458333333333,6.25,35,125,500000,184.587014353896,25.1614098763112,0.209603306084642,COMPLETE
16747,50,2.86458333333333,6.25,35,125,5000000,588.098604731981,25.1614098763112,0.667801103382366,COMPLETE
16748,50,2.86458333333333,6.25,35,125,50000000,97.2676509757148,25.1614098763112,0.110449921360715,COMPLETE
16749,50,2.86458333333333,6.25,35,375,50000,32.4986198282456,25.1614098763112,0.036903019332272,COMPLETE
1675,20,15.25,10,30,0,10000,58.4723410911073,1140.96341986927,0.0017082739046915,COMPLETE
16750,50,2.86458333333333,6.25,35,375,500000,178.774957114406,25.1614098763112,0.203003565486343,COMPLETE
16751,50,2.86458333333333,6.25,35,375,5000000,563.607270787477,25.1614098763112,0.639990563279318,COMPLETE
16752,50,2.86458333333333,6.25,35,375,50000000,116.688715958862,25.1614098763112,0.132503040548979,COMPLETE
16753,50,2.86458333333333,6.25,35,625,50000,26.0225890360614,25.1614098763112,0.0295493196741513,COMPLETE
16754,50,2.86458333333333,6.25,35,625,500000,164.954128084151,25.1614098763112,0.187309658373147,COMPLETE
16755,50,2.86458333333333,6.25,35,625,5000000,433.311097395416,25.1614098763112,0.492035904557805,COMPLETE
16756,50,2.86458333333333,6.25,35,625,50000000,127.577556082998,25.1614098763112,0.144867598789626,COMPLETE
16757,50,2.86458333333333,6.25,35,875,50000,30.0705730435872,25.1614098763112,0.0341459097101571,COMPLETE
16758,50,2.86458333333333,6.25,35,875,500000,200.80191244313,25.1614098763112,0.228015740237854,COMPLETE
16759,50,2.86458333333333,6.25,35,875,5000000,571.540250797639,25.1614098763112,0.648998666276451,COMPLETE
1676,20,15.25,10,30,0,100000,577.528555747091,1140.96341986927,0.016872540804544,COMPLETE
16760,50,2.86458333333333,6.25,35,875,50000000,117.446888652544,25.1614098763112,0.133363965158086,COMPLETE
16761,50,2.86458333333333,6.25,45,125,50000,9.61684892487062,25.1614098763112,0.00849347293878051,COMPLETE
16762,50,2.86458333333333,6.25,45,125,500000,112.478906796871,25.1614098763112,0.0993398730214209,COMPLETE
16763,50,2.86458333333333,6.25,45,125,5000000,541.587201441747,25.1614098763112,0.478322606019022,COMPLETE
16764,50,2.86458333333333,6.25,45,125,50000000,208.382079755966,25.1614098763112,0.184040278594468,COMPLETE
16765,50,2.86458333333333,6.25,45,375,50000,12.2828282551952,25.1614098763112,0.0108480303904319,COMPLETE
16766,50,2.86458333333333,6.25,45,375,500000,97.5396613708087,25.1614098763112,0.0861457303512672,COMPLETE
16767,50,2.86458333333333,6.25,45,375,5000000,553.644136393365,25.1614098763112,0.488971130451112,COMPLETE
16768,50,2.86458333333333,6.25,45,375,50000000,175.658489625629,25.1614098763112,0.155139239449205,COMPLETE
16769,50,2.86458333333333,6.25,45,625,50000,11.6526475038604,25.1614098763112,0.0102914631406168,COMPLETE
1677,20,15.25,10,30,0,1000000,4371.43461164954,1140.96341986927,0.127711795590853,COMPLETE
16770,50,2.86458333333333,6.25,45,625,500000,90.4014624098446,25.1614098763112,0.0798413680616833,COMPLETE
16771,50,2.86458333333333,6.25,45,625,5000000,603.546291868191,25.1614098763112,0.533044049805823,COMPLETE
16772,50,2.86458333333333,6.25,45,625,50000000,229.654117394429,25.1614098763112,0.202827459036469,COMPLETE
16773,50,2.86458333333333,6.25,45,875,50000,11.7885653115631,25.1614098763112,0.0104115039388699,COMPLETE
16774,50,2.86458333333333,6.25,45,875,500000,91.6027194489642,25.1614098763112,0.0809023022859795,COMPLETE
16775,50,2.86458333333333,6.25,45,875,5000000,542.610068797166,25.1614098763112,0.479225988849623,COMPLETE
16776,50,2.86458333333333,6.25,45,875,50000000,209.017149886752,25.1614098763112,0.18460116407912,COMPLETE
16777,50,5.33854166666667,6.25,15,125,50000,123.732112847966,87.3891115745438,0.0943917082411512,COMPLETE
16778,50,5.33854166666667,6.25,15,125,500000,327.12061561157,87.3891115745438,0.249551009820816,COMPLETE
16779,50,5.33854166666667,6.25,15,125,5000000,140.730801747231,87.3891115745438,0.107359524324863,COMPLETE
1678,20,15.25,10,30,0,10000000,5830.82740969342,1140.96341986927,0.170348067494326,COMPLETE
16780,50,5.33854166666667,6.25,15,125,50000000,24.4479545079139,87.3891115745438,0.0186506488565299,COMPLETE
16781,50,5.33854166666667,6.25,15,375,50000,122.182769398488,87.3891115745438,0.0932097582082752,COMPLETE
16782,50,5.33854166666667,6.25,15,375,500000,405.945730454586,87.3891115745438,0.309684447059372,COMPLETE
16783,50,5.33854166666667,6.25,15,375,5000000,95.3876459865588,87.3891115745438,0.0727685209807801,COMPLETE
16784,50,5.33854166666667,6.25,15,375,50000000,20.5034880242535,87.3891115745438,0.0156415276112622,COMPLETE
16785,50,5.33854166666667,6.25,15,625,50000,121.714244473273,87.3891115745438,0.0928523338741499,COMPLETE
16786,50,5.33854166666667,6.25,15,625,500000,484.500191534532,87.3891115745438,0.369611410243215,COMPLETE
16787,50,5.33854166666667,6.25,15,625,5000000,136.645654059616,87.3891115745438,0.104243081392015,COMPLETE
16788,50,5.33854166666667,6.25,15,625,50000000,17.5431022770872,87.3891115745438,0.0133831335590154,COMPLETE
16789,50,5.33854166666667,6.25,15,875,50000,125.708054082262,87.3891115745438,0.0958990975857304,COMPLETE
1679,20,15.25,10,30,0,100000000,705.80128588457,1140.96341986927,0.020620038398936,COMPLETE
16790,50,5.33854166666667,6.25,15,875,500000,407.687153216172,87.3891115745438,0.311012928934066,COMPLETE
16791,50,5.33854166666667,6.25,15,875,5000000,180.316984894411,87.3891115745438,0.137558697069942,COMPLETE
16792,50,5.33854166666667,6.25,15,875,50000000,19.4150824264798,87.3891115745438,0.0148112139500114,COMPLETE
16793,50,5.33854166666667,6.25,25,125,50000,118.876038346811,87.3891115745438,0.0544122883068372,COMPLETE
16794,50,5.33854166666667,6.25,25,125,500000,819.392141863091,87.3891115745438,0.375054570117304,COMPLETE
16795,50,5.33854166666667,6.25,25,125,5000000,928.97998988226,87.3891115745438,0.425215440754232,COMPLETE
16796,50,5.33854166666667,6.25,25,125,50000000,87.0803274442425,87.3891115745438,0.0398586624238477,COMPLETE
16797,50,5.33854166666667,6.25,25,375,50000,118.536165638916,87.3891115745438,0.0542567207759304,COMPLETE
16798,50,5.33854166666667,6.25,25,375,500000,720.935137153568,87.3891115745438,0.329988541667964,COMPLETE
16799,50,5.33854166666667,6.25,25,375,5000000,901.089495865076,87.3891115745438,0.412449322177369,COMPLETE
168,20,1.4375,5,20,750,10000000,8.80512551743347,5.06894693219936,0.0868535973566903,COMPLETE
1680,20,15.25,10,30,250,10000,73.5090300355179,1140.96341986927,0.00214757191905827,COMPLETE
16800,50,5.33854166666667,6.25,25,375,50000000,128.567610270831,87.3891115745438,0.0588483429820253,COMPLETE
16801,50,5.33854166666667,6.25,25,625,50000,131.634737615313,87.3891115745438,0.0602522374898055,COMPLETE
16802,50,5.33854166666667,6.25,25,625,500000,716.894510976611,87.3891115745438,0.32813905442446,COMPLETE
16803,50,5.33854166666667,6.25,25,625,5000000,765.894608738037,87.3891115745438,0.350567522629966,COMPLETE
16804,50,5.33854166666667,6.25,25,625,50000000,114.075294852843,87.3891115745438,0.0522148779395867,COMPLETE
16805,50,5.33854166666667,6.25,25,875,50000,96.8218010605989,87.3891115745438,0.0443175582477499,COMPLETE
16806,50,5.33854166666667,6.25,25,875,500000,742.827841678944,87.3891115745438,0.34000933447884,COMPLETE
16807,50,5.33854166666667,6.25,25,875,5000000,849.25021536444,87.3891115745438,0.388721294936164,COMPLETE
16808,50,5.33854166666667,6.25,25,875,50000000,150.291625247,87.3891115745438,0.0687919227185644,COMPLETE
16809,50,5.33854166666667,6.25,35,125,50000,87.8838177449532,87.3891115745438,0.0287331702547691,COMPLETE
1681,20,15.25,10,30,250,100000,652.294234233944,1140.96341986927,0.0190568258039533,COMPLETE
16810,50,5.33854166666667,6.25,35,125,500000,649.390950775813,87.3891115745438,0.212315090870291,COMPLETE
16811,50,5.33854166666667,6.25,35,125,5000000,1630.57679982063,87.3891115745438,0.533108847623009,COMPLETE
16812,50,5.33854166666667,6.25,35,125,50000000,241.748128928637,87.3891115745438,0.0790383295299807,COMPLETE
16813,50,5.33854166666667,6.25,35,375,50000,94.8895851875939,87.3891115745438,0.0310236705295625,COMPLETE
16814,50,5.33854166666667,6.25,35,375,500000,665.532149487681,87.3891115745438,0.217592374249696,COMPLETE
16815,50,5.33854166666667,6.25,35,375,5000000,1612.79597946026,87.3891115745438,0.527295498228395,COMPLETE
16816,50,5.33854166666667,6.25,35,375,50000000,453.606017517307,87.3891115745438,0.148304195975385,COMPLETE
16817,50,5.33854166666667,6.25,35,625,50000,84.062216699565,87.3891115745438,0.0274837170983118,COMPLETE
16818,50,5.33854166666667,6.25,35,625,500000,507.505710041776,87.3891115745438,0.165926428164703,COMPLETE
16819,50,5.33854166666667,6.25,35,625,5000000,1695.63149412923,87.3891115745438,0.554378151294657,COMPLETE
1682,20,15.25,10,30,250,1000000,4675.23045745513,1140.96341986927,0.136587214396725,COMPLETE
16820,50,5.33854166666667,6.25,35,625,50000000,358.639329593465,87.3891115745438,0.117255317095701,COMPLETE
16821,50,5.33854166666667,6.25,35,875,50000,87.551773697734,87.3891115745438,0.028624610130896,COMPLETE
16822,50,5.33854166666667,6.25,35,875,500000,651.217365837705,87.3891115745438,0.212912228048394,COMPLETE
16823,50,5.33854166666667,6.25,35,875,5000000,1614.93607215378,87.3891115745438,0.527995190723577,COMPLETE
16824,50,5.33854166666667,6.25,35,875,50000000,389.13471869778,87.3891115745438,0.127225630511791,COMPLETE
16825,50,5.33854166666667,6.25,45,125,50000,35.9678955998424,87.3891115745438,0.00914629470976585,COMPLETE
16826,50,5.33854166666667,6.25,45,125,500000,322.364181058875,87.3891115745438,0.0819741537464233,COMPLETE
16827,50,5.33854166666667,6.25,45,125,5000000,1358.82152942905,87.3891115745438,0.345535427048652,COMPLETE
16828,50,5.33854166666667,6.25,45,125,50000000,607.348846292599,87.3891115745438,0.154443051148445,COMPLETE
16829,50,5.33854166666667,6.25,45,375,50000,34.0549786496095,87.3891115745438,0.00865985807258283,COMPLETE
1683,20,15.25,10,30,250,10000000,6071.53161397172,1140.96341986927,0.177380259180947,COMPLETE
16830,50,5.33854166666667,6.25,45,375,500000,362.940111953119,87.3891115745438,0.0922922281261619,COMPLETE
16831,50,5.33854166666667,6.25,45,375,5000000,1613.91337010822,87.3891115745438,0.410402862688077,COMPLETE
16832,50,5.33854166666667,6.25,45,375,50000000,630.422325846139,87.3891115745438,0.160310418156076,COMPLETE
16833,50,5.33854166666667,6.25,45,625,50000,44.2700834557511,87.3891115745438,0.0112574623385529,COMPLETE
16834,50,5.33854166666667,6.25,45,625,500000,315.73883689145,87.3891115745438,0.080289391563418,COMPLETE
16835,50,5.33854166666667,6.25,45,625,5000000,1311.58747821135,87.3891115745438,0.333524255820298,COMPLETE
16836,50,5.33854166666667,6.25,45,625,50000000,630.122926711721,87.3891115745438,0.160234283795876,COMPLETE
16837,50,5.33854166666667,6.25,45,875,50000,31.6042092118716,87.3891115745438,0.00803665064914558,COMPLETE
16838,50,5.33854166666667,6.25,45,875,500000,307.586971714603,87.3891115745438,0.0782164495661652,COMPLETE
16839,50,5.33854166666667,6.25,45,875,5000000,1419.89300685363,87.3891115745438,0.361065324518897,COMPLETE
1684,20,15.25,10,30,250,100000000,783.821500993687,1140.96341986927,0.0228994049339898,COMPLETE
16840,50,5.33854166666667,6.25,45,875,50000000,794.50413528403,87.3891115745438,0.202034866045019,COMPLETE
16841,50,7.8125,6.25,15,125,50000,199.571101524624,187.150982551075,0.0710909444357882,COMPLETE
16842,50,7.8125,6.25,15,125,500000,797.50322078588,187.150982551075,0.284085504981069,COMPLETE
16843,50,7.8125,6.25,15,125,5000000,289.154036940387,187.150982551075,0.103002054989292,COMPLETE
16844,50,7.8125,6.25,15,125,50000000,31.8774821773934,187.150982551075,0.0113553530391588,COMPLETE
16845,50,7.8125,6.25,15,375,50000,186.616026545799,187.150982551075,0.066476105371188,COMPLETE
16846,50,7.8125,6.25,15,375,500000,843.457265877064,187.150982551075,0.300455191980937,COMPLETE
16847,50,7.8125,6.25,15,375,5000000,314.7081467099,187.150982551075,0.112104904970336,COMPLETE
16848,50,7.8125,6.25,15,375,50000000,35.8967900657344,187.150982551075,0.0127871053899625,COMPLETE
16849,50,7.8125,6.25,15,625,50000,237.705982642987,187.150982551075,0.0846752995550408,COMPLETE
1685,20,15.25,10,30,500,10000,72.1013284814606,1140.96341986927,0.00210644581079038,COMPLETE
16850,50,7.8125,6.25,15,625,500000,827.345508725439,187.150982551075,0.294715883916399,COMPLETE
16851,50,7.8125,6.25,15,625,5000000,333.423592674408,187.150982551075,0.118771695497569,COMPLETE
16852,50,7.8125,6.25,15,625,50000000,37.7146187036453,187.150982551075,0.0134346498175086,COMPLETE
16853,50,7.8125,6.25,15,875,50000,223.851904820672,187.150982551075,0.0797402189288821,COMPLETE
16854,50,7.8125,6.25,15,875,500000,725.460893864128,187.150982551075,0.258422685960213,COMPLETE
16855,50,7.8125,6.25,15,875,5000000,227.984359393925,187.150982551075,0.08121227623681,COMPLETE
16856,50,7.8125,6.25,15,875,50000000,35.2649215812915,187.150982551075,0.0125620220638943,COMPLETE
