Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [ ],Simulation Terminal Condition
32060,80,30.5625,15,40,500,100000000,5020.87822195912,6873.86574314429,0.0182607516991685,COMPLETE
32061,80,30.5625,15,40,750,10000,148.101952554391,6873.86574314429,0.000538641421321408,COMPLETE
32062,80,30.5625,15,40,750,100000,1298.24561279231,6873.86574314429,0.00472167213218823,COMPLETE
32063,80,30.5625,15,40,750,1000000,14519.5821390131,6873.86574314429,0.0528071927848399,COMPLETE
32064,80,30.5625,15,40,750,10000000,31256.715862987,6873.86574314429,0.113679540126897,COMPLETE
32065,80,30.5625,15,40,750,100000000,4815.06965272894,6873.86574314429,0.017512233409313,COMPLETE
32066,80,30.5625,15,40,1000,10000,129.749897535382,6873.86574314429,0.000471895663894762,COMPLETE
32067,80,30.5625,15,40,1000,100000,1386.98939917202,6873.86574314429,0.00504443005944416,COMPLETE
32068,80,30.5625,15,40,1000,1000000,10896.3930711652,6873.86574314429,0.039629785765138,COMPLETE
32069,80,30.5625,15,40,1000,10000000,30376.3115266306,6873.86574314429,0.110477541538132,COMPLETE
3207,40,0.25,5,40,250,1000000,2.06164366032497,0.153314084905841,0.336179755041937,COMPLETE
32070,80,30.5625,15,40,1000,100000000,5253.3881773376,6873.86574314429,0.0191063819604606,COMPLETE
32071,80,30.5625,15,50,0,10000,122.791952892898,6873.86574314429,0.000357271897593768,COMPLETE
32072,80,30.5625,15,50,0,100000,1317.47984157407,6873.86574314429,0.00383330105883454,COMPLETE
32073,80,30.5625,15,50,0,1000000,11669.4259205961,6873.86574314429,0.0339530225251628,COMPLETE
32074,80,30.5625,15,50,0,10000000,52473.5403181191,6873.86574314429,0.152675487939095,COMPLETE
32075,80,30.5625,15,50,0,100000000,10076.34506403,6873.86574314429,0.0293178407625424,COMPLETE
32076,80,30.5625,15,50,250,10000,142.389678395363,6873.86574314429,0.000414292870172441,COMPLETE
32077,80,30.5625,15,50,250,100000,1280.70006049946,6873.86574314429,0.00372628767670294,COMPLETE
32078,80,30.5625,15,50,250,1000000,13628.413918837,6873.86574314429,0.0396528370733146,COMPLETE
32079,80,30.5625,15,50,250,10000000,49751.6351299835,6873.86574314429,0.144755911706899,COMPLETE
3208,40,0.25,5,40,250,10000000,2.51563737602251,0.153314084905841,0.410209762783294,COMPLETE
32080,80,30.5625,15,50,250,100000000,11368.711342403,6873.86574314429,0.0330780721277302,COMPLETE
32081,80,30.5625,15,50,500,10000,121.905234065389,6873.86574314429,0.000354691926262808,COMPLETE
32082,80,30.5625,15,50,500,100000,1435.47277681493,6873.86574314429,0.00417660987413554,COMPLETE
32083,80,30.5625,15,50,500,1000000,9801.85342421725,6873.86574314429,0.0285191878645381,COMPLETE
32084,80,30.5625,15,50,500,10000000,51454.2226872809,6873.86574314429,0.149709710983515,COMPLETE
32085,80,30.5625,15,50,500,100000000,9819.05264682696,6873.86574314429,0.0285692302228046,COMPLETE
32086,80,30.5625,15,50,750,10000,115.496293932473,6873.86574314429,0.000336044660306797,COMPLETE
32087,80,30.5625,15,50,750,100000,1250.21112051324,6873.86574314429,0.00363757794297961,COMPLETE
32088,80,30.5625,15,50,750,1000000,11061.820295581,6873.86574314429,0.0321851508566737,COMPLETE
32089,80,30.5625,15,50,750,10000000,51063.4166288559,6873.86574314429,0.148572633033412,COMPLETE
3209,40,0.25,5,40,250,100000000,0.221915700563844,0.153314084905841,0.036186450302354,COMPLETE
32090,80,30.5625,15,50,750,100000000,11067.2813640421,6873.86574314429,0.0322010402227601,COMPLETE
32091,80,30.5625,15,50,1000,10000,142.377607928678,6873.86574314429,0.000414257750293362,COMPLETE
32092,80,30.5625,15,50,1000,100000,1402.59871030547,6873.86574314429,0.00408096044559602,COMPLETE
32093,80,30.5625,15,50,1000,1000000,12913.2019424062,6873.86574314429,0.0375718770919705,COMPLETE
32094,80,30.5625,15,50,1000,10000000,49822.717717065,6873.86574314429,0.14496273153649,COMPLETE
32095,80,30.5625,15,50,1000,100000000,9994.69676236636,6873.86574314429,0.0290802792368607,COMPLETE
32096,80,40,15,10,0,10000,267.850637016636,11774.5217207686,0.00227483241671027,COMPLETE
32097,80,40,15,10,0,100000,2594.71983977101,11774.5217207686,0.0220367323726984,COMPLETE
32098,80,40,15,10,0,1000000,2300.61975859577,11774.5217207686,0.0195389656850164,COMPLETE
32099,80,40,15,10,0,10000000,305.261127498342,11774.5217207686,0.00259255649390756,COMPLETE
321,20,2.625,5,30,1000,100000,94.802150413412,16.902877860869,0.186954653903215,COMPLETE
3210,40,0.25,5,40,500,10000,0.0495121047122363,0.153314084905841,0.00807363927825753,COMPLETE
32100,80,40,15,10,0,100000000,27.0318590232298,11774.5217207686,0.000229579253105028,COMPLETE
32101,80,40,15,10,250,10000,278.854783873206,11774.5217207686,0.0023682896892648,COMPLETE
32102,80,40,15,10,250,100000,2571.71115631769,11774.5217207686,0.0218413216035906,COMPLETE
32103,80,40,15,10,250,1000000,2358.36940899031,11774.5217207686,0.0200294284975541,COMPLETE
32104,80,40,15,10,250,10000000,297.973938719708,11774.5217207686,0.00253066702653513,COMPLETE
32105,80,40,15,10,250,100000000,29.1767777918806,11774.5217207686,0.000247795863677562,COMPLETE
32106,80,40,15,10,500,10000,295.595125385761,11774.5217207686,0.00251046396954174,COMPLETE
32107,80,40,15,10,500,100000,2511.76803011852,11774.5217207686,0.0213322297897512,COMPLETE
32108,80,40,15,10,500,1000000,2179.33152050049,11774.5217207686,0.0185088751134279,COMPLETE
32109,80,40,15,10,500,10000000,295.023289548627,11774.5217207686,0.0025056074169726,COMPLETE
3211,40,0.25,5,40,500,100000,0.395798612855255,0.153314084905841,0.0645404845057678,COMPLETE
32110,80,40,15,10,500,100000000,31.0281188201965,11774.5217207686,0.000263519143758233,COMPLETE
32111,80,40,15,10,750,10000,303.305783301315,11774.5217207686,0.00257594992386253,COMPLETE
32112,80,40,15,10,750,100000,2794.20111409763,11774.5217207686,0.0237309096739705,COMPLETE
32113,80,40,15,10,750,1000000,2341.9767396545,11774.5217207686,0.0198902069671636,COMPLETE
32114,80,40,15,10,750,10000000,275.002808109563,11774.5217207686,0.0023355751904937,COMPLETE
32115,80,40,15,10,750,100000000,28.0934032184005,11774.5217207686,0.000238594856628849,COMPLETE
32116,80,40,15,10,1000,10000,308.752126234857,11774.5217207686,0.00262220524584249,COMPLETE
32117,80,40,15,10,1000,100000,2787.06123720947,11774.5217207686,0.0236702713138105,COMPLETE
32118,80,40,15,10,1000,1000000,2358.80810114822,11774.5217207686,0.02003315427231,COMPLETE
32119,80,40,15,10,1000,10000000,307.005388605515,11774.5217207686,0.00260737035343017,COMPLETE
3212,40,0.25,5,40,500,1000000,1.78260974199218,0.153314084905841,0.290679382635814,COMPLETE
32120,80,40,15,10,1000,100000000,29.2230448301366,11774.5217207686,0.000248188805653068,COMPLETE
32121,80,40,15,20,0,10000,231.223067480977,11774.5217207686,0.000981878809876128,COMPLETE
32122,80,40,15,20,0,100000,2469.4820630807,11774.5217207686,0.0104865493548026,COMPLETE
32123,80,40,15,20,0,1000000,15161.740819972,11774.5217207686,0.0643836802017567,COMPLETE
32124,80,40,15,20,0,10000000,4316.4660590111,11774.5217207686,0.0183296874445332,COMPLETE
32125,80,40,15,20,0,100000000,418.225123325013,11774.5217207686,0.00177597499602605,COMPLETE
32126,80,40,15,20,250,10000,264.801137104133,11774.5217207686,0.00112446663815253,COMPLETE
32127,80,40,15,20,250,100000,2738.4533433994,11774.5217207686,0.0116287243267349,COMPLETE
32128,80,40,15,20,250,1000000,17072.2920938572,11774.5217207686,0.0724967540029422,COMPLETE
32129,80,40,15,20,250,10000000,4206.2609641913,11774.5217207686,0.017861706249911,COMPLETE
3213,40,0.25,5,40,500,10000000,2.07549271760482,0.153314084905841,0.338438037000889,COMPLETE
32130,80,40,15,20,250,100000000,441.976978961248,11774.5217207686,0.00187683622928677,COMPLETE
32131,80,40,15,20,500,10000,282.205997521277,11774.5217207686,0.00119837562923471,COMPLETE
32132,80,40,15,20,500,100000,2869.60950764193,11774.5217207686,0.0121856733364394,COMPLETE
32133,80,40,15,20,500,1000000,15574.0793896749,11774.5217207686,0.0661346582010396,COMPLETE
32134,80,40,15,20,500,10000000,4291.87599626994,11774.5217207686,0.0182252668008573,COMPLETE
32135,80,40,15,20,500,100000000,444.07759706625,11774.5217207686,0.00188575641371047,COMPLETE
32136,80,40,15,20,750,10000,257.10883618323,11774.5217207686,0.00109180161318029,COMPLETE
32137,80,40,15,20,750,100000,2740.64829680056,11774.5217207686,0.0116380451019359,COMPLETE
32138,80,40,15,20,750,1000000,15738.8345090575,11774.5217207686,0.0668342837284695,COMPLETE
32139,80,40,15,20,750,10000000,3905.17429079803,11774.5217207686,0.0165831546427481,COMPLETE
3214,40,0.25,5,40,500,100000000,0.122173001890156,0.153314084905841,0.0199220120521199,COMPLETE
32140,80,40,15,20,750,100000000,445.966803207572,11774.5217207686,0.00189377884632439,COMPLETE
32141,80,40,15,20,1000,10000,276.517496071401,11774.5217207686,0.0011742196525217,COMPLETE
32142,80,40,15,20,1000,100000,2542.19959837765,11774.5217207686,0.0107953412404581,COMPLETE
32143,80,40,15,20,1000,1000000,15528.1950706415,11774.5217207686,0.0659398124140023,COMPLETE
32144,80,40,15,20,1000,10000000,3905.62570450466,11774.5217207686,0.0165850715516355,COMPLETE
32145,80,40,15,20,1000,100000000,436.872564725401,11774.5217207686,0.0018551605538033,COMPLETE
32146,80,40,15,30,0,10000,263.669957697408,11774.5217207686,0.000746442088973437,COMPLETE
32147,80,40,15,30,0,100000,2412.11231284381,11774.5217207686,0.00682862078547442,COMPLETE
32148,80,40,15,30,0,1000000,19674.7644680481,11774.5217207686,0.0556986939954841,COMPLETE
32149,80,40,15,30,0,10000000,16386.9301755349,11774.5217207686,0.04639092939866,COMPLETE
3215,40,0.25,5,40,750,10000,0.301403518444763,0.153314084905841,0.0491480477201219,COMPLETE
32150,80,40,15,30,0,100000000,1963.38078715679,11774.5217207686,0.00555827470453617,COMPLETE
32151,80,40,15,30,250,10000,259.142254535776,11774.5217207686,0.000733624291163877,COMPLETE
32152,80,40,15,30,250,100000,2405.20725280802,11774.5217207686,0.00680907275852963,COMPLETE
32153,80,40,15,30,250,1000000,20309.7778926577,11774.5217207686,0.0574963987902631,COMPLETE
32154,80,40,15,30,250,10000000,15764.2858770895,11774.5217207686,0.0446282412453424,COMPLETE
32155,80,40,15,30,250,100000000,1884.41888799033,11774.5217207686,0.00533473583238766,COMPLETE
32156,80,40,15,30,500,10000,272.847159591998,11774.5217207686,0.000772422484362245,COMPLETE
32157,80,40,15,30,500,100000,2370.18697686402,11774.5217207686,0.00670993136160921,COMPLETE
32158,80,40,15,30,500,1000000,21553.5125926365,11774.5217207686,0.0610173760593016,COMPLETE
32159,80,40,15,30,500,10000000,15160.1191050574,11774.5217207686,0.0429178624394205,COMPLETE
3216,40,0.25,5,40,750,100000,0.667933457179921,0.153314084905841,0.108915866665176,COMPLETE
32160,80,40,15,30,500,100000000,1927.86995280433,11774.5217207686,0.00545774455082917,COMPLETE
32161,80,40,15,30,750,10000,202.749192326872,11774.5217207686,0.000573977149235289,COMPLETE
32162,80,40,15,30,750,100000,2244.98366775511,11774.5217207686,0.00635548438397936,COMPLETE
32163,80,40,15,30,750,1000000,18360.4770130739,11774.5217207686,0.0519779839002961,COMPLETE
32164,80,40,15,30,750,10000000,17269.3545642042,11774.5217207686,0.0488890475376834,COMPLETE
32165,80,40,15,30,750,100000000,1976.39130937322,11774.5217207686,0.00559510711982791,COMPLETE
32166,80,40,15,30,1000,10000,222.867392505884,11774.5217207686,0.000630931197012097,COMPLETE
32167,80,40,15,30,1000,100000,1887.25351431488,11774.5217207686,0.00534276057822384,COMPLETE
32168,80,40,15,30,1000,1000000,20332.5884599382,11774.5217207686,0.057560974852095,COMPLETE
32169,80,40,15,30,1000,10000000,16570.6656590662,11774.5217207686,0.0469110792835515,COMPLETE
3217,40,0.25,5,40,750,1000000,2.1189925413459,0.153314084905841,0.34553129000628,COMPLETE
32170,80,40,15,30,1000,100000000,2081.33124454265,11774.5217207686,0.00589218906692823,COMPLETE
32171,80,40,15,40,0,10000,228.751427745869,11774.5217207686,0.000485691549029936,COMPLETE
32172,80,40,15,40,0,100000,2023.79402444839,11774.5217207686,0.00429697713512793,COMPLETE
32173,80,40,15,40,0,1000000,20039.9981288625,11774.5217207686,0.0425494950115782,COMPLETE
32174,80,40,15,40,0,10000000,40233.6940973069,11774.5217207686,0.085425325655352,COMPLETE
32175,80,40,15,40,0,100000000,5182.1209922681,11774.5217207686,0.0110028269410034,COMPLETE
32176,80,40,15,40,250,10000,216.427011619467,11774.5217207686,0.000459523997560174,COMPLETE
32177,80,40,15,40,250,100000,2232.13576938531,11774.5217207686,0.00473933426410039,COMPLETE
32178,80,40,15,40,250,1000000,20155.3877754855,11774.5217207686,0.0427944935969973,COMPLETE
32179,80,40,15,40,250,10000000,37464.7817379969,11774.5217207686,0.0795462920415577,COMPLETE
3218,40,0.25,5,40,750,10000000,1.82900278758049,0.153314084905841,0.298244415818642,COMPLETE
32180,80,40,15,40,250,100000000,5355.04476493282,11774.5217207686,0.0113699836221103,COMPLETE
32181,80,40,15,40,500,10000,211.795010454423,11774.5217207686,0.000449689200710478,COMPLETE
32182,80,40,15,40,500,100000,2145.31063140323,11774.5217207686,0.00455498465729442,COMPLETE
32183,80,40,15,40,500,1000000,19697.1148885951,11774.5217207686,0.0418214755463319,COMPLETE
32184,80,40,15,40,500,10000000,41223.8032698579,11774.5217207686,0.0875275536609377,COMPLETE
32185,80,40,15,40,500,100000000,5778.83072361836,11774.5217207686,0.0122697780442014,COMPLETE
32186,80,40,15,40,750,10000,225.18800733267,11774.5217207686,0.000478125593278812,COMPLETE
32187,80,40,15,40,750,100000,2143.77529932577,11774.5217207686,0.00455172479648251,COMPLETE
32188,80,40,15,40,750,1000000,18319.2372321962,11774.5217207686,0.038895926447449,COMPLETE
32189,80,40,15,40,750,10000000,40181.8812357584,11774.5217207686,0.085315315111448,COMPLETE
3219,40,0.25,5,40,750,100000000,0.132601123958255,0.153314084905841,0.0216224628088953,COMPLETE
32190,80,40,15,40,750,100000000,5565.66496268455,11774.5217207686,0.0118171784270174,COMPLETE
32191,80,40,15,40,1000,10000,224.821607360449,11774.5217207686,0.000477347642418239,COMPLETE
32192,80,40,15,40,1000,100000,2203.01052877909,11774.5217207686,0.00467749472340201,COMPLETE
32193,80,40,15,40,1000,1000000,20432.6653955685,11774.5217207686,0.0433832173402174,COMPLETE
32194,80,40,15,40,1000,10000000,38747.4349496241,11774.5217207686,0.0822696578861441,COMPLETE
32195,80,40,15,40,1000,100000000,5225.5003729679,11774.5217207686,0.0110949312780808,COMPLETE
32196,80,40,15,50,0,10000,158.396403189186,11774.5217207686,0.000269049405055319,COMPLETE
32197,80,40,15,50,0,100000,1964.00746859758,11774.5217207686,0.00333602929303422,COMPLETE
32198,80,40,15,50,0,1000000,15259.6859067812,11774.5217207686,0.0259198399198929,COMPLETE
32199,80,40,15,50,0,10000000,64097.9784987565,11774.5217207686,0.108875723394687,COMPLETE
322,20,2.625,5,30,1000,1000000,271.465094589752,16.902877860869,0.53534294933726,COMPLETE
3220,40,0.25,5,40,1000,10000,0.446555322801929,0.153314084905841,0.0728170740275078,COMPLETE
32200,80,40,15,50,0,100000000,10894.6708155943,11774.5217207686,0.0185055003913707,COMPLETE
32201,80,40,15,50,250,10000,200.128247909303,11774.5217207686,0.000339934398450012,COMPLETE
32202,80,40,15,50,250,100000,1821.39151616026,11774.5217207686,0.00309378429010426,COMPLETE
32203,80,40,15,50,250,1000000,16308.4650670222,11774.5217207686,0.0277012781559635,COMPLETE
32204,80,40,15,50,250,10000000,56271.2121867467,11774.5217207686,0.0955813128060943,COMPLETE
32205,80,40,15,50,250,100000000,12031.5792364224,11774.5217207686,0.020436633473104,COMPLETE
32206,80,40,15,50,500,10000,220.711805318781,11774.5217207686,0.000374897274900732,COMPLETE
32207,80,40,15,50,500,100000,1806.72292709513,11774.5217207686,0.00306886847710906,COMPLETE
32208,80,40,15,50,500,1000000,16073.0396532776,11774.5217207686,0.027301388598956,COMPLETE
32209,80,40,15,50,500,10000000,67322.4077138872,11774.5217207686,0.1143526833793,COMPLETE
3221,40,0.25,5,40,1000,100000,1.85381206716082,0.153314084905841,0.302289914899104,COMPLETE
32210,80,40,15,50,500,100000000,13020.9806542694,11774.5217207686,0.02211721369761,COMPLETE
32211,80,40,15,50,750,10000,190.098091694089,11774.5217207686,0.000322897347683827,COMPLETE
32212,80,40,15,50,750,100000,2091.69231735836,11774.5217207686,0.0035529125801669,COMPLETE
32213,80,40,15,50,750,1000000,17532.272120458,11774.5217207686,0.0297800157598479,COMPLETE
32214,80,40,15,50,750,10000000,63605.2905390771,11774.5217207686,0.108038852103668,COMPLETE
32215,80,40,15,50,750,100000000,12606.1415966121,11774.5217207686,0.0214125752120814,COMPLETE
32216,80,40,15,50,1000,10000,191.443262850898,11774.5217207686,0.000325182232265485,COMPLETE
32217,80,40,15,50,1000,100000,1975.30953719947,11774.5217207686,0.00335522679229561,COMPLETE
32218,80,40,15,50,1000,1000000,20294.7392137848,11774.5217207686,0.0344722948329829,COMPLETE
32219,80,40,15,50,1000,10000000,64071.747856778,11774.5217207686,0.108831168477552,COMPLETE
3222,40,0.25,5,40,1000,1000000,2.02395480283715,0.153314084905841,0.330034061136683,COMPLETE
32220,80,40,15,50,1000,100000000,11289.5020540313,11774.5217207686,0.0191761539394306,COMPLETE
32221,100,0.25,5,10,0,10000,0.652967728288679,0.153314084905841,0.425901983297689,COMPLETE
32222,100,0.25,5,10,0,100000,0.491571276651919,0.153314084905841,0.32063021277779,COMPLETE
32223,100,0.25,5,10,0,1000000,0.184406926321568,0.153314084905841,0.120280485928493,COMPLETE
32224,100,0.25,5,10,0,10000000,0.0223496787570921,0.153314084905841,0.0145777074368727,COMPLETE
32225,100,0.25,5,10,0,100000000,0.00235829387698772,0.153314084905841,0.00153821084242592,COMPLETE
32226,100,0.25,5,10,250,10000,0.400829854503587,0.153314084905841,0.261443594533249,COMPLETE
32227,100,0.25,5,10,250,100000,0.574568226350033,0.153314084905841,0.374765454004379,COMPLETE
32228,100,0.25,5,10,250,1000000,0.237276652766201,0.153314084905841,0.154765071266561,COMPLETE
32229,100,0.25,5,10,250,10000000,0.0286720575501862,0.153314084905841,0.0187015156290405,COMPLETE
3223,40,0.25,5,40,1000,10000000,1.66484701923862,0.153314084905841,0.271476528112388,COMPLETE
32230,100,0.25,5,10,250,100000000,0.00237845460422685,0.153314084905841,0.00155136079355501,COMPLETE
32231,100,0.25,5,10,500,10000,0.282314670053862,0.153314084905841,0.184141378939351,COMPLETE
32232,100,0.25,5,10,500,100000,0.575044100023065,0.153314084905841,0.375075845364262,COMPLETE
32233,100,0.25,5,10,500,1000000,0.262605696063238,0.153314084905841,0.171286086483521,COMPLETE
32234,100,0.25,5,10,500,10000000,0.0222295114623812,0.153314084905841,0.0144993276227906,COMPLETE
32235,100,0.25,5,10,500,100000000,0.00228019111101147,0.153314084905841,0.00148726786088302,COMPLETE
32236,100,0.25,5,10,750,10000,0.2527415914983,0.153314084905841,0.164852167140106,COMPLETE
32237,100,0.25,5,10,750,100000,0.467404951363658,0.153314084905841,0.304867587117465,COMPLETE
32238,100,0.25,5,10,750,1000000,0.26239975203045,0.153314084905841,0.17115175829514,COMPLETE
32239,100,0.25,5,10,750,10000000,0.0220135483568001,0.153314084905841,0.0143584644361409,COMPLETE
3224,40,0.25,5,40,1000,100000000,0.25393499165638,0.153314084905841,0.04140764232659,COMPLETE
32240,100,0.25,5,10,750,100000000,0.00205650858064012,0.153314084905841,0.00134136963469673,COMPLETE
32241,100,0.25,5,10,1000,10000,0.122464187978481,0.153314084905841,0.0798779760213767,COMPLETE
32242,100,0.25,5,10,1000,100000,0.583731616370457,0.153314084905841,0.380742328227025,COMPLETE
32243,100,0.25,5,10,1000,1000000,0.208652607038814,0.153314084905841,0.136094871627065,COMPLETE
32244,100,0.25,5,10,1000,10000000,0.0189130688530666,0.153314084905841,0.0123361587193259,COMPLETE
32245,100,0.25,5,10,1000,100000000,0.00203026857766725,0.153314084905841,0.00132425444075419,COMPLETE
32246,100,0.25,5,20,0,10000,0.50567957441484,0.153314084905841,0.164916215860209,COMPLETE
32247,100,0.25,5,20,0,100000,2.27615112056991,0.153314084905841,0.742316376857296,COMPLETE
32248,100,0.25,5,20,0,1000000,1.51802663106015,0.153314084905841,0.495070831878381,COMPLETE
32249,100,0.25,5,20,0,10000000,0.257899188091127,0.153314084905841,0.0841081196973906,COMPLETE
3225,40,0.25,5,50,0,10000,0.0168340130257833,0.153314084905841,0.00219601650247883,COMPLETE
32250,100,0.25,5,20,0,100000000,0.0256416650167431,0.153314084905841,0.00836246227229912,COMPLETE
32251,100,0.25,5,20,250,10000,0.103294473507105,0.153314084905841,0.0336872093554041,COMPLETE
32252,100,0.25,5,20,250,100000,0.673620591847876,0.153314084905841,0.219686466596199,COMPLETE
32253,100,0.25,5,20,250,1000000,1.08942977706013,0.153314084905841,0.355293441476435,COMPLETE
32254,100,0.25,5,20,250,10000000,0.302118720932898,0.153314084905841,0.0985293429232048,COMPLETE
32255,100,0.25,5,20,250,100000000,0.0309360547928176,0.153314084905841,0.0100891104727322,COMPLETE
32256,100,0.25,5,20,500,10000,0.175179390397372,0.153314084905841,0.057130886084263,COMPLETE
32257,100,0.25,5,20,500,100000,1.87011864080839,0.153314084905841,0.609897858359503,COMPLETE
32258,100,0.25,5,20,500,1000000,1.65383444380988,0.153314084905841,0.53936154816617,COMPLETE
32259,100,0.25,5,20,500,10000000,0.195921082359489,0.153314084905841,0.0638953304518028,COMPLETE
3226,40,0.25,5,50,0,100000,0.172766519445407,0.153314084905841,0.0225375926225582,COMPLETE
32260,100,0.25,5,20,500,100000000,0.0339524813282701,0.153314084905841,0.0110728513134075,COMPLETE
32261,100,0.25,5,20,750,10000,0.32296851721416,0.153314084905841,0.10532904312494,COMPLETE
32262,100,0.25,5,20,750,100000,0.999457212211552,0.153314084905841,0.32595087816797,COMPLETE
32263,100,0.25,5,20,750,1000000,1.89619414824341,0.153314084905841,0.618401808747048,COMPLETE
32264,100,0.25,5,20,750,10000000,0.361249672141688,0.153314084905841,0.117813595653509,COMPLETE
32265,100,0.25,5,20,750,100000000,0.0281272596056146,0.153314084905841,0.00917308400688992,COMPLETE
32266,100,0.25,5,20,1000,10000,0.71117880950955,0.153314084905841,0.23193524911502,COMPLETE
32267,100,0.25,5,20,1000,100000,1.37922977648598,0.153314084905841,0.449805305668113,COMPLETE
32268,100,0.25,5,20,1000,1000000,2.0951177151974,0.153314084905841,0.683276333183653,COMPLETE
32269,100,0.25,5,20,1000,10000000,0.285417671208725,0.153314084905841,0.0930826647088611,COMPLETE
3227,40,0.25,5,50,0,1000000,0.707054888500935,0.153314084905841,0.0922361293726117,COMPLETE
32270,100,0.25,5,20,1000,100000000,0.042019271278517,0.153314084905841,0.0137036565506436,COMPLETE
32271,100,0.25,5,30,0,10000,1.09916168954995,0.153314084905841,0.238978193083175,COMPLETE
32272,100,0.25,5,30,0,100000,0.60533019633747,0.153314084905841,0.131610042375698,COMPLETE
32273,100,0.25,5,30,0,1000000,3.17421278694831,0.153314084905841,0.6901328926384,COMPLETE
32274,100,0.25,5,30,0,10000000,1.15967225899742,0.153314084905841,0.252134316232729,COMPLETE
32275,100,0.25,5,30,0,100000000,0.13361899871485,0.153314084905841,0.029051255313977,COMPLETE
32276,100,0.25,5,30,250,10000,0.494945334535745,0.153314084905841,0.107610320525936,COMPLETE
32277,100,0.25,5,30,250,100000,1.63159743769815,0.153314084905841,0.354739626760366,COMPLETE
32278,100,0.25,5,30,250,1000000,3.28511556517074,0.153314084905841,0.714245219150025,COMPLETE
32279,100,0.25,5,30,250,10000000,1.1361980358523,0.153314084905841,0.247030583556648,COMPLETE
3228,40,0.25,5,50,0,10000000,2.21636850811292,0.153314084905841,0.289127839685978,COMPLETE
32280,100,0.25,5,30,250,100000000,0.0925508894866478,0.153314084905841,0.0201222845992893,COMPLETE
32281,100,0.25,5,30,500,10000,0.116277512943136,0.153314084905841,0.0252808937971026,COMPLETE
32282,100,0.25,5,30,500,100000,1.19113960241684,0.153314084905841,0.258975901909335,COMPLETE
32283,100,0.25,5,30,500,1000000,2.81180646450679,0.153314084905841,0.611339018249951,COMPLETE
32284,100,0.25,5,30,500,10000000,0.981913380720053,0.153314084905841,0.213486230205812,COMPLETE
32285,100,0.25,5,30,500,100000000,0.109047517980566,0.153314084905841,0.0237089584316489,COMPLETE
32286,100,0.25,5,30,750,10000,0.0826330027883736,0.153314084905841,0.0179659515821445,COMPLETE
32287,100,0.25,5,30,750,100000,1.38847896727889,0.153314084905841,0.30188114986992,COMPLETE
32288,100,0.25,5,30,750,1000000,3.68865012549574,0.153314084905841,0.801981137341068,COMPLETE
32289,100,0.25,5,30,750,10000000,0.9258425341039,0.153314084905841,0.201295385367999,COMPLETE
3229,40,0.25,5,50,0,100000000,0.362101192315145,0.153314084905841,0.0472365200545707,COMPLETE
32290,100,0.25,5,30,750,100000000,0.113303312237709,0.153314084905841,0.0246342472507326,COMPLETE
32291,100,0.25,5,30,1000,10000,0.294894201273507,0.153314084905841,0.0641154836827548,COMPLETE
32292,100,0.25,5,30,1000,100000,0.787704529830486,0.153314084905841,0.171261614202909,COMPLETE
32293,100,0.25,5,30,1000,1000000,3.24770339515524,0.153314084905841,0.706111117611894,COMPLETE
32294,100,0.25,5,30,1000,10000000,0.864451261938185,0.153314084905841,0.187947781068538,COMPLETE
32295,100,0.25,5,30,1000,100000000,0.0978250135016339,0.153314084905841,0.0212689772462228,COMPLETE
32296,100,0.25,5,40,0,10000,0.0636613044427778,0.153314084905841,0.0103808636502439,COMPLETE
32297,100,0.25,5,40,0,100000,2.16799459869273,0.153314084905841,0.353521758947363,COMPLETE
32298,100,0.25,5,40,0,1000000,2.63087285527357,0.153314084905841,0.429000515003129,COMPLETE
32299,100,0.25,5,40,0,10000000,1.24096590695028,0.153314084905841,0.20235680037363,COMPLETE
323,20,2.625,5,30,1000,10000000,178.667611445231,16.902877860869,0.35234160106912,COMPLETE
3230,40,0.25,5,50,250,10000,0.0317124322175589,0.153314084905841,0.00413692352363259,COMPLETE
32300,100,0.25,5,40,0,100000000,0.249440641031204,0.153314084905841,0.0406747757690365,COMPLETE
32301,100,0.25,5,40,250,10000,0.377499388138041,0.153314084905841,0.0615565406743101,COMPLETE
32302,100,0.25,5,40,250,100000,1.02297149735314,0.153314084905841,0.166809771258363,COMPLETE
32303,100,0.25,5,40,250,1000000,2.5836424239116,0.153314084905841,0.421298934389877,COMPLETE
32304,100,0.25,5,40,250,10000000,1.75879757494297,0.153314084905841,0.28679647666148,COMPLETE
32305,100,0.25,5,40,250,100000000,0.222172169756507,0.153314084905841,0.0362282711815024,COMPLETE
32306,100,0.25,5,40,500,10000,0.0695269820445778,0.153314084905841,0.011337344198884,COMPLETE
32307,100,0.25,5,40,500,100000,1.90439565305589,0.153314084905841,0.31053827412946,COMPLETE
32308,100,0.25,5,40,500,1000000,1.64845078395578,0.153314084905841,0.268802893251489,COMPLETE
32309,100,0.25,5,40,500,10000000,1.53426180964455,0.153314084905841,0.250182788258956,COMPLETE
3231,40,0.25,5,50,250,100000,0.120084357632515,0.153314084905841,0.0156651435784606,COMPLETE
32310,100,0.25,5,40,500,100000000,0.174986322634309,0.153314084905841,0.0285339606504155,COMPLETE
